ID,society,area_type,location,Description,availability,price,total_sqft,surface_area,bedroom,bathroom,carport
754,Jasmine Permai,Rumah 6,Babelan,Hunian Terbaik Generasi Millenial di Bekasi,Indent ,377100000,36,69,2,1,1
755,De Garden,Viola 1,Tambun Utara,Rumah Living Full Furnish,Indent ,1003000000,55,87,2,2,2
756,De Garden,Viola 2 ,Tambun Utara,Rumah Living Full Furnish,Indent ,798000000,55,60,2,2,2
757,De Garden,Viola 3,Tambun Utara,Rumah Living Full Furnish,Indent ,798000000,55,60,2,2,2
758,De Garden,Viola 4,Tambun Utara,Rumah Living Full Furnish,Indent ,798000000,55,60,2,2,2
759,De Garden,Viola 5,Tambun Utara,Rumah Living Full Furnish,Indent ,798000000,55,60,2,2,2
760,De Garden,Viola 6,Tambun Utara,Rumah Living Full Furnish,Indent ,798000000,55,60,2,2,2
761,De Garden,Viola 7,Tambun Utara,Rumah Living Full Furnish,Indent ,798000000,55,60,2,2,2
762,De Garden,Viola 8,Tambun Utara,Rumah Living Full Furnish,Indent ,798000000,55,60,2,2,2
763,De Garden,Viola 9,Tambun Utara,Rumah Living Full Furnish,Indent ,798000000,55,60,2,2,2
764,De Garden,Viola 10,Tambun Utara,Rumah Living Full Furnish,Indent ,798000000,55,60,2,2,2
765,De Garden,Viola 11,Tambun Utara,Rumah Living Full Furnish,Indent ,954000000,55,80,2,2,2
766,De Garden,Viola 12,Tambun Utara,Rumah Living Full Furnish,Indent ,1003000000,55,87,2,2,2
767,De Garden,Viola 13,Tambun Utara,Rumah Living Full Furnish,Indent ,798000000,55,60,2,2,2
768,De Garden,Viola 14,Tambun Utara,Rumah Living Full Furnish,Indent ,798000000,55,60,2,2,2
769,De Garden,Viola 15,Tambun Utara,Rumah Living Full Furnish,Indent ,798000000,55,60,2,2,2
770,De Garden,Viola 16,Tambun Utara,Rumah Living Full Furnish,Indent ,798000000,55,60,2,2,2
771,De Garden,Viola 17,Tambun Utara,Rumah Living Full Furnish,Indent ,798000000,55,60,2,2,2
772,De Garden,Viola 18,Tambun Utara,Rumah Living Full Furnish,Indent ,798000000,55,60,2,2,2
773,De Garden,Viola 19,Tambun Utara,Rumah Living Full Furnish,Indent ,798000000,55,60,2,2,2
774,De Garden,Viola 20,Tambun Utara,Rumah Living Full Furnish,Indent ,1023000000,55,90,2,2,2
775,De Garden,Viola 21,Tambun Utara,Rumah Living Full Furnish,Indent ,939000000,55,78,2,2,2
776,De Garden,Viola 22,Tambun Utara,Rumah Living Full Furnish,Indent ,798000000,55,60,2,2,2
777,De Garden,Viola 23,Tambun Utara,Rumah Living Full Furnish,Indent ,798000000,55,60,2,2,2
778,De Garden,Viola 24,Tambun Utara,Rumah Living Full Furnish,Indent ,798000000,55,60,2,2,2
779,De Garden,Viola 25,Tambun Utara,Rumah Living Full Furnish,Indent ,798000000,55,60,2,2,2
780,De Garden,Viola 26,Tambun Utara,Rumah Living Full Furnish,Indent ,798000000,55,60,2,2,2
781,De Garden,Viola 27,Tambun Utara,Rumah Living Full Furnish,Indent ,798000000,55,60,2,2,2
782,De Garden,Viola 28,Tambun Utara,Rumah Living Full Furnish,Indent ,798000000,55,60,2,2,2
783,De Garden,Viola 29,Tambun Utara,Rumah Living Full Furnish,Indent ,798000000,55,60,2,2,2
784,De Garden,Viola 30,Tambun Utara,Rumah Living Full Furnish,Indent ,798000000,55,60,2,2,2
785,De Garden,Viola 31,Tambun Utara,Rumah Living Full Furnish,Indent ,1136000000,55,106,2,2,2
786,De Garden,Viola 32,Tambun Utara,Rumah Living Full Furnish,Indent ,882000000,55,72,2,2,2
787,De Garden,Viola 33,Tambun Utara,Rumah Living Full Furnish,Indent ,882000000,55,72,2,2,2
788,De Garden,Viola 34,Tambun Utara,Rumah Living Full Furnish,Indent ,882000000,55,72,2,2,2
789,De Garden,Viola 35,Tambun Utara,Rumah Living Full Furnish,Indent ,890000000,55,72,2,2,2
790,De Garden,Viola 36,Tambun Utara,Rumah Living Full Furnish,Indent ,890000000,55,72,2,2,2
791,De Garden,Viola 37,Tambun Utara,Rumah Living Full Furnish,Indent ,1214000000,55,116,2,2,2
792,De Garden,Viola 38,Tambun Utara,Rumah Living Full Furnish,Indent ,813000000,55,60,2,2,2
793,Panorama Bekasi,Rumah 1,Tambun Utara,Hunia Asri Berkualitas & Nyaman Spesifikasi 2 Lt. Harga 1 Lt.,Indent ,397000000,30,60,2,2,1
794,Panorama Bekasi,Rumah 2,Tambun Utara,Hunia Asri Berkualitas & Nyaman Spesifikasi 2 Lt. Harga 1 Lt.,Indent ,485000000,36,72,2,2,1
795,Panorama Bekasi,Rumah 3,Tambun Utara,Hunia Asri Berkualitas & Nyaman Spesifikasi 2 Lt. Harga 1 Lt.,Indent ,538000000,40,84,2,2,1
796,Panorama Bekasi,Rumah 4,Tambun Utara,Hunia Asri Berkualitas & Nyaman Spesifikasi 2 Lt. Harga 1 Lt.,Indent ,615500000,50,90,2,2,1
797,Orchad Village,Tahap 1 BB-30,Babelan,Hunian Exclusive Strategis di Bekasi Bangunan dengan Tiang Pancag yang Kuat,Indent ,794902500,36,162,2,2,1
798,Orchad Village,Tahap 1 EC-26,Babelan,Hunian Exclusive Strategis di Bekasi Bangunan dengan Tiang Pancag yang Kuat,Indent ,662471250,32,117,2,2,1
799,Orchad Village,Tahap 1 FA-10,Babelan,Hunian Exclusive Strategis di Bekasi Bangunan dengan Tiang Pancag yang Kuat,Indent ,676935000,36,112,2,2,1
800,Orchad Village,Tipe Lily BA-10,Babelan,Hunian Exclusive Strategis di Bekasi Bangunan dengan Tiang Pancag yang Kuat,Indent ,997872750,66,98,2,2,1
801,Orchad Village,Tipe Linnea DA-01,Babelan,Hunian Exclusive Strategis di Bekasi Bangunan dengan Tiang Pancag yang Kuat,Indent ,1205801000,45,164,2,2,1
802,Orchad Village,Tipe Linnea DA-07,Babelan,Hunian Exclusive Strategis di Bekasi Bangunan dengan Tiang Pancag yang Kuat,Indent ,897872750,45,98,2,2,1
803,Orchad Village,Tipe Linnea DA-08,Babelan,Hunian Exclusive Strategis di Bekasi Bangunan dengan Tiang Pancag yang Kuat,Indent ,1150235000,45,152,2,2,1
804,Orchad Village,Tipe Linnea DA-09,Babelan,Hunian Exclusive Strategis di Bekasi Bangunan dengan Tiang Pancag yang Kuat,Indent ,678037500,45,86,2,2,1
805,Orchad Village,Tipe Linnea DA-16,Babelan,Hunian Exclusive Strategis di Bekasi Bangunan dengan Tiang Pancag yang Kuat,Indent ,640993500,45,78,2,2,1
806,Orchad Village,Tipe Linnea DA-17,Babelan,Hunian Exclusive Strategis di Bekasi Bangunan dengan Tiang Pancag yang Kuat,Indent ,877149000,45,129,2,2,1
807,Orchad Village,Tipe Linnea DB-1,Babelan,Hunian Exclusive Strategis di Bekasi Bangunan dengan Tiang Pancag yang Kuat,Indent ,816952500,45,116,2,2,1
808,Orchad Village,Tipe Linnea DB-06,Babelan,Hunian Exclusive Strategis di Bekasi Bangunan dengan Tiang Pancag yang Kuat,Indent ,640993500,45,78,2,2,1
809,Orchad Village,Tipe Linnea DB-07,Babelan,Hunian Exclusive Strategis di Bekasi Bangunan dengan Tiang Pancag yang Kuat,Indent ,915380000,45,149,2,2,1
810,Orchad Village,Tipe Danica DB-08,Babelan,Hunian Exclusive Strategis di Bekasi Bangunan dengan Tiang Pancag yang Kuat,Indent ,828859500,36,122,2,2,1
811,Orchad Village,Tipe Danica DB-13,Babelan,Hunian Exclusive Strategis di Bekasi Bangunan dengan Tiang Pancag yang Kuat,Indent ,541768500,36,72,2,2,1
812,Orchad Village,Tipe Danica DB-14,Babelan,Hunian Exclusive Strategis di Bekasi Bangunan dengan Tiang Pancag yang Kuat,Indent ,703836000,36,107,2,2,1
813,Orchad Village,Tipe Danica DC-01,Babelan,Hunian Exclusive Strategis di Bekasi Bangunan dengan Tiang Pancag yang Kuat,Indent ,648270000,36,95,2,2,1
814,Orchad Village,Tipe Danica DC-06,Babelan,Hunian Exclusive Strategis di Bekasi Bangunan dengan Tiang Pancag yang Kuat,Indent ,541768500,36,72,2,2,1
815,Orchad Village,Tipe Danica DC-07,Babelan,Hunian Exclusive Strategis di Bekasi Bangunan dengan Tiang Pancag yang Kuat,Indent ,717336000,36,110,2,2,1
816,Orchad Village,Tipe Danica DC-08,Babelan,Hunian Exclusive Strategis di Bekasi Bangunan dengan Tiang Pancag yang Kuat,Indent ,648270000,36,95,2,2,1
817,Orchad Village,Tipe Danica DC-13,Babelan,Hunian Exclusive Strategis di Bekasi Bangunan dengan Tiang Pancag yang Kuat,Indent ,541768500,36,72,2,2,1
818,Orchad Village,Tipe Danica DC-14,Babelan,Hunian Exclusive Strategis di Bekasi Bangunan dengan Tiang Pancag yang Kuat,Indent ,648270000,36,95,2,2,1
819,Alora Springhill,Rumah A1 Unit 12A,Babelan,Rumah Konsep Jepang Exclusive Hanya 3 Jt-an,Indent ,888880000,55,100,2,2,1
820,Alora Springhill,Rumah A1 Unit 12B,Babelan,Rumah Konsep Jepang Exclusive Hanya 3 Jt-an,Indent ,738880000,55,60,2,2,1
821,Alora Springhill,Rumah A1 Unit 15,Babelan,Rumah Konsep Jepang Exclusive Hanya 3 Jt-an,Indent ,738880000,55,60,2,2,1
822,Alora Springhill,Rumah A1 Unit 16,Babelan,Rumah Konsep Jepang Exclusive Hanya 3 Jt-an,Indent ,738880000,55,60,2,2,1
823,Alora Springhill,Rumah A1 Unit 17,Babelan,Rumah Konsep Jepang Exclusive Hanya 3 Jt-an,Indent ,738880000,55,60,2,2,1
824,Alora Springhill,Rumah A1 Unit 18,Babelan,Rumah Konsep Jepang Exclusive Hanya 3 Jt-an,Indent ,738880000,55,60,2,2,1
825,Alora Springhill,Rumah A2 Unit 1,Babelan,Rumah Konsep Jepang Exclusive Hanya 3 Jt-an,Indent ,929900000,60,108,2,2,1
826,Alora Springhill,Rumah A2 Unit 2,Babelan,Rumah Konsep Jepang Exclusive Hanya 3 Jt-an,Indent ,806880000,60,72,2,2,1
827,Alora Springhill,Rumah A3 Unit 1,Babelan,Rumah Konsep Jepang Exclusive Hanya 3 Jt-an,Indent ,858880000,55,90,2,2,1
828,Alora Springhill,Rumah A3 Unit 2,Babelan,Rumah Konsep Jepang Exclusive Hanya 3 Jt-an,Indent ,738880000,55,60,2,2,1
829,Bukit Sentosa Residance ,Rumah 1,Karangbahagia,Rumah Ready Exclusive dengan Mini Garden ,Indent ,178000000,30,60,2,2,1
830,Bukit Sentosa Residance ,Rumah 2,Karangbahagia,Rumah Ready Exclusive dengan Mini Garden ,Indent ,245000000,36,72,2,2,1
831,Bukit Sentosa Residance ,Rumah 3,Karangbahagia,Rumah Ready Exclusive dengan Mini Garden ,Indent ,290000000,36,60,2,2,1
832,Bukit Sentosa Residance ,Rumah 4,Karangbahagia,Rumah Ready Exclusive dengan Mini Garden ,Indent ,390000000,40,72,2,2,1
833,Mustika Village ,Rumah 1,Sukatani,Rumah Komersil Kualitas Elite,Indent ,252000000,26,60,2,2,1
834,Mustika Village ,Rumah 2,Sukatani,Rumah Komersil Kualitas Elite,Indent ,265000000,30,60,2,2,1
835,Mustika Village ,Rumah 3,Sukatani,Rumah Komersil Kualitas Elite,Indent ,298000000,30,60,2,2,1
836,Mustika Village ,Rumah 4,Sukatani,Rumah Komersil Kualitas Elite,Indent ,316000000,35,60,2,2,1
837,Taman Asri Regency,Rumah 1,Tambun Utara,Rumah Subsidi Idaman di srimahi,Indent ,168000000,30,60,2,2,1
838,Metland,Rumah BE 9 No 2-14,Cibitung,Metland Cibitung,Indent ,1030000000,64,98,2,2,1
839,Metland,Rumah BE 9 No 15,Cibitung,Metland Cibitung,Indent ,1045000000,64,96,2,2,1
840,Metland,Rumah BE 9 No 1,Cibitung,Metland Cibitung,Indent ,1186000000,64,120,2,2,1
841,Metland,Rumah BE 10 Unit 1,Cibitung,Metland Cibitung,Indent ,675000000,38,72,2,1,1
842,Metland,Rumah BE 10 Unit 2,Cibitung,Metland Cibitung,Indent ,682000000,38,72,2,1,1
843,Metland,Rumah BE 10 Unit 3,Cibitung,Metland Cibitung,Indent ,885000000,51,84,2,1,1
844,Metland,Rumah BE 10 Unit 4,Cibitung,Metland Cibitung,Indent ,898000000,51,84,2,1,1
845,Metland,Rumah BE 10 Unit 5,Cibitung,Metland Cibitung,Indent ,917000000,53,84,2,1,1
846,Metland,Rumah BE 11 Unit 1,Cibitung,Metland Cibitung,Indent ,675000000,38,72,2,1,1
847,Metland,Rumah BE 11 Unit 2,Cibitung,Metland Cibitung,Indent ,682000000,38,72,2,1,1
848,Metland,Rumah BE 11 Unit 3,Cibitung,Metland Cibitung,Indent ,945000000,38,122,2,1,1
849,Metland,Rumah BE 11 Unit 4,Cibitung,Metland Cibitung,Indent ,986000000,38,131,2,1,1
850,Metland,Rumah BE 14 Unit 1,Cibitung,Metland Cibitung,Indent ,675000000,38,72,2,1,1
851,Metland,Rumah BE 14 Unit 1,Cibitung,Metland Cibitung,Indent ,682000000,38,72,2,1,1
852,Metland,Rumah BE 14 Unit 1,Cibitung,Metland Cibitung,Indent ,771000000,38,86,2,1,1
853,Metland,Rumah BE 14 Unit 1,Cibitung,Metland Cibitung,Indent ,805000000,38,92,2,1,1
854,Metland,Rumah BE 15 Unit 1,Cibitung,Metland Cibitung,Indent ,675000000,38,72,2,1,1
855,Metland,Rumah BE 15 Unit 2,Cibitung,Metland Cibitung,Indent ,682000000,38,72,2,1,1
856,Metland,Rumah BE 16 Unit 1,Cibitung,Metland Cibitung,Indent ,675000000,38,72,2,1,1
857,Metland,Rumah BE 16 Unit 2,Cibitung,Metland Cibitung,Indent ,682000000,38,72,2,1,1
858,Metland,Rumah BE 16 Unit 3,Cibitung,Metland Cibitung,Indent ,737000000,38,78,2,1,1
859,Sakinah Residence,Rumah 1,Tarumajaya,Rumah Syariah Limited Edition Dekat Kota Bekasi Bisa Custom Fasad & Layout,Indent ,280000000,36,60,2,1,1
860,Sakinah Residence,Rumah 1,Tarumajaya,Rumah Syariah Limited Edition Dekat Kota Bekasi Bisa Custom Fasad & Layout,Indent ,360000000,36,72,2,1,1
861,Sakinah Residence,Rumah 1,Tarumajaya,Rumah Syariah Limited Edition Dekat Kota Bekasi Bisa Custom Fasad & Layout,Indent ,430000000,45,84,2,1,1
862,Grian Khalima,Teratai,Babelan ,"Rumah Baru di Babelan Cicilan Flat, DP Suka-Suka & Tanpa Denda",Indent ,425000000,38,60,2,1,1
863,Grian Khalima,Lavender,Babelan ,"Rumah Baru di Babelan Cicilan Flat, DP Suka-Suka & Tanpa Denda",Indent ,465000000,45,72,2,1,1
864,Grian Khalima,Anggrek,Babelan ,"Rumah Baru di Babelan Cicilan Flat, DP Suka-Suka & Tanpa Denda",Indent ,495000000,38,80,2,1,1
865,Gria Asri Sriamur,Rumah 1,Tambun Utara,Rumah Baru di Tambun Banyak Bonusnya,Indent ,390000000,42,60,2,1,1
866,Grand Ayudia,Rumah 1,Tambun Utara,Rumah Komersil Cukup 3 Jt Aja,Indent ,540000000,42,72,2,1,1
